created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Mar 11 19:26:30 +0000 2023;1634636938115416065;"@nakkult @BLACKPINK kak jernih bgt pake hp apa";0;1;0;0;in;1329133363978858496;1634513773527728128;harutowatarabe;https://twitter.com/harutowatarabe/status/1634636938115416065
Sat Mar 11 19:25:45 +0000 2023;1634636750026067969;"@grcjessicajane Ci Je syifa hadju jual tiket konser black pink day 2!! gmn cara kasih tau you https://t.co/bnb2QjR0XT";0;0;0;1;in;1334702241643577345;1634550978929364992;igemwoyavhope;https://twitter.com/igemwoyavhope/status/1634636750026067969
Sat Mar 11 19:25:26 +0000 2023;1634636670040707073;"Cinta banget sama kalian ❤️😭🫶 #BORNPINKinJAKARTA #lalisaguncangjakarta #ROSÈ #INDONESIACINTAJENNIE #JISOOLightUpJAKARTA #BLACKPINK #Day1 #CAT4 https://t.co/cyJ3ZEMzfJ";0;0;0;0;in;1215457637925416960;1634636670040707073;rzrzee;https://twitter.com/rzrzee/status/1634636670040707073
Sat Mar 11 19:25:16 +0000 2023;1634636628257017856;"Terimakasih @BLACKPINK untuk malam ini!!! Baru aja break sama cewe tapi langsung dihibur sama ayang ayangku yang menggemaskan 🥹🥰 #BornPinkinJakarta #BornPink #BornPinkConcert #Blackpink #Blink https://t.co/PTMMsZz4vp";0;0;0;0;in;1562671602382163968;1634636628257017856;AkmalIlham18;https://twitter.com/AkmalIlham18/status/1634636628257017856
Sat Mar 11 19:25:09 +0000 2023;1634636596258705408;"WTB tiket blackpink day 2 harga amblas/anjlok. Kalau ada, leh dm aq. Thank u";0;1;0;0;in;1267444829547450368;1634636596258705408;eunoiaosia;https://twitter.com/eunoiaosia/status/1634636596258705408
Sat Mar 11 19:24:47 +0000 2023;1634636504093065216;"@grcjessicajane SYIFA HADJU JUAL TIKET KONSER BLACK PINK DAY 2 KAK";0;0;0;0;in;1334702241643577345;1634550978929364992;igemwoyavhope;https://twitter.com/igemwoyavhope/status/1634636504093065216
Sat Mar 11 19:24:21 +0000 2023;1634636396450439170;"@skyvees Nonton konser black pink gak hari ini ?? Atau gak suka BP ?";0;1;0;0;in;1239836530346045440;1634633293756002305;RichhJust;https://twitter.com/RichhJust/status/1634636396450439170
Sat Mar 11 19:23:59 +0000 2023;1634636304909754368;"@snowpurply Rill ga tau lagu blackpink. Semoga dapet, buat hadiah Ultah keponakan. Hehehe 😅 https://t.co/n5LQOK6X9V";0;0;0;0;in;1575863579152027649;1634474606781431808;jingperohamanda;https://twitter.com/jingperohamanda/status/1634636304909754368
Sat Mar 11 19:23:29 +0000 2023;1634636177159655424;"Ini cuman ada 1 tix VIP tiket blackpink ya! Jadi jangan tanya berapa tix lagi, bisa cod vanue tapi wajib DP kecil dulu buat menghindari hnr 🙏";0;1;0;0;in;1316066699276283904;1634636177159655424;tooben_;https://twitter.com/tooben_/status/1634636177159655424
Sat Mar 11 19:23:23 +0000 2023;1634636151259799552;"@todayis_sandi @temendoraa_ @BLACKPINK lah kan udah ada sn masing2, itu kalo telat bisa ditempatin org lain gitu maksudnya kak?";0;1;0;0;in;3085646876;1634629377274318848;chaengieyoo;https://twitter.com/chaengieyoo/status/1634636151259799552
